Date-Time,Burned
2022-04-01T00:01:22,410309398776485
2022-04-01T00:11:23,410309398776485
2022-04-01T00:21:23,410309398776485
2022-04-01T00:31:24,410309407773211
2022-04-01T00:41:27,410309407773211
2022-04-01T00:51:27,410309407773211
2022-04-01T01:01:28,410309407773211
2022-04-01T01:11:28,410309407773211
2022-04-01T01:21:29,410309413634796
2022-04-01T01:31:30,410309413634796
2022-04-01T01:41:30,410309413634796
2022-04-01T01:51:31,410309413634796
2022-04-01T02:01:31,410309413634796
2022-04-01T02:11:32,410309413634796
2022-04-01T02:21:33,410309413634796
2022-04-01T02:31:34,410309413634796
2022-04-01T02:41:34,410309413634796
2022-04-01T02:51:35,410309413634796
2022-04-01T03:01:35,410309413634796
2022-04-01T03:11:36,410309413634796
2022-04-01T03:21:37,410309413634796
2022-04-01T03:31:37,410309413634796
2022-04-01T03:41:38,410309418919532
2022-04-01T03:51:38,410309418919532
2022-04-01T04:01:39,410309418919532
2022-04-01T04:11:39,410309418919532
2022-04-01T04:21:40,410309418919532
2022-04-01T04:31:40,410309418919532
2022-04-01T04:41:41,410309418919532
2022-04-01T04:51:41,410309418919532
2022-04-01T05:01:42,410309418919532
2022-04-01T05:11:42,410309418919532
2022-04-01T05:21:43,410309418919532
2022-04-01T05:31:44,410309418919532
2022-04-01T05:41:44,410309418919532
2022-04-01T05:51:45,410309418919532
2022-04-01T06:01:45,410309418919532
2022-04-01T06:11:46,410309418919532
2022-04-01T06:21:46,410309418919532
2022-04-01T06:31:47,410309418919532
2022-04-01T06:41:47,410309418919532
2022-04-01T06:51:48,410309418919532
2022-04-01T07:01:48,410309418919532
2022-04-01T07:11:49,410309418919532
2022-04-01T07:21:50,410309418919532
2022-04-01T07:31:50,410309418919532
2022-04-01T07:41:51,410309418919532
2022-04-01T07:51:51,410309418919532
2022-04-01T08:01:52,410309418919532
2022-04-01T08:11:52,410309418919532
2022-04-01T08:21:53,410309418919532
2022-04-01T08:31:53,410309418919532
2022-04-01T08:41:54,410309418919532
2022-04-01T08:51:54,410309422685316
2022-04-01T09:01:55,410309422685316
2022-04-01T09:11:56,410309422685316
2022-04-01T09:21:56,410309422685316
2022-04-01T09:31:57,410309422685316
2022-04-01T09:41:57,410309422685316
2022-04-01T09:51:58,410309422685316
2022-04-01T10:01:58,410309422685316
2022-04-01T10:11:59,410309422685316
2022-04-01T10:22:00,410309422685316
2022-04-01T10:32:00,410309422685316
2022-04-01T10:42:01,410309422685316
2022-04-01T10:52:01,410309422685316
2022-04-01T11:02:02,410309422685316
2022-04-01T11:12:03,410309422685316
2022-04-01T11:22:03,410309422685316
2022-04-01T11:32:04,410309446540094
2022-04-01T11:42:04,410309446540094
2022-04-01T11:52:05,410309446540094
2022-04-01T12:02:05,410309462160825
2022-04-01T12:12:06,410309462160825
2022-04-01T12:22:06,410309462160825
2022-04-01T12:32:07,410309462160825
2022-04-01T12:42:07,410309462160825
2022-04-01T12:52:08,410309464802479
2022-04-01T13:02:09,410309464802479
2022-04-01T13:12:10,410309464802479
2022-04-01T13:22:10,410309464802479
2022-04-01T13:32:11,410309464802479
2022-04-01T13:42:11,410309464802479
2022-04-01T13:52:12,410309464802479
2022-04-01T14:02:12,410309464802479
2022-04-01T14:12:13,410309464802479
2022-04-01T14:22:13,410309464802479
2022-04-01T14:32:14,410309464802479
2022-04-01T14:42:15,410309464802479
2022-04-01T14:52:15,410309471659833
2022-04-01T15:02:16,410309471659833
2022-04-01T15:12:16,410309471659833
2022-04-01T15:22:17,410309471659833
2022-04-01T15:32:17,410309471659833
2022-04-01T15:42:18,410309471659833
2022-04-01T15:52:18,410309471659833
2022-04-01T16:02:19,410309471659833
2022-04-01T16:12:19,410309471659833
2022-04-01T16:22:20,410309471659833
2022-04-01T16:32:21,410309471659833
2022-04-01T16:42:21,410309471659833
2022-04-01T16:52:22,410309471659833
2022-04-01T17:02:22,410309471659833
