Date-Time,Burned
2022-04-18T00:07:14,410312981378284
2022-04-18T00:17:14,410312981378284
2022-04-18T00:27:15,410312981378284
2022-04-18T00:37:16,410312981378284
2022-04-18T00:47:16,410312981378284
2022-04-18T00:57:17,410312981378284
2022-04-18T01:07:17,410312981378284
2022-04-18T01:17:18,410312981378284
2022-04-18T01:27:18,410312981378284
2022-04-18T01:37:19,410312981378284
2022-04-18T01:47:20,410312981378284
2022-04-18T01:57:20,410312981378284
2022-04-18T02:07:21,410312981378284
2022-04-18T02:17:21,410312981378284
2022-04-18T02:27:22,410312981378284
2022-04-18T02:37:22,410312981378284
2022-04-18T02:47:23,410312981378284
2022-04-18T02:57:24,410312981378284
2022-04-18T03:07:24,410312981378284
2022-04-18T03:17:25,410312981378284
2022-04-18T03:27:25,410312981378284
2022-04-18T03:37:26,410312981378284
2022-04-18T03:47:26,410312981378284
2022-04-18T03:57:27,410312981378284
2022-04-18T04:07:27,410312981378284
2022-04-18T04:17:28,410312981378284
2022-04-18T04:27:28,410312981378284
2022-04-18T04:37:29,410312981378284
2022-04-18T04:47:29,410312981378284
2022-04-18T04:57:30,410312981378284
2022-04-18T05:07:30,410312981378284
2022-04-18T05:17:31,410312981378284
2022-04-18T05:27:31,410312981378284
2022-04-18T05:37:32,410312981378284
2022-04-18T05:47:33,410312981378284
2022-04-18T05:57:33,410312981378284
2022-04-18T06:07:34,410312981378284
2022-04-18T06:17:34,410312982328284
2022-04-18T06:27:35,410312982328284
2022-04-18T06:37:35,410312982328284
2022-04-18T06:47:36,410312982328284
2022-04-18T06:57:37,410312982328284
2022-04-18T07:07:37,410312982328284
2022-04-18T07:17:38,410312982328284
2022-04-18T07:27:38,410312982328284
2022-04-18T07:37:39,410312982328284
2022-04-18T07:47:39,410312982328284
2022-04-18T07:57:40,410312982328284
2022-04-18T08:07:40,410312982328284
2022-04-18T08:17:41,410312982328284
2022-04-18T08:27:42,410312982328284
2022-04-18T08:37:42,410312982328284
2022-04-18T08:47:43,410312982328284
2022-04-18T08:57:44,410312982328284
2022-04-18T09:07:44,410312982578284
2022-04-18T09:17:45,410312982578284
2022-04-18T09:27:45,410312982578284
