Date-Time,Burned
2021-11-27T00:04:01,410298305642242
2021-11-27T00:14:02,410298305642242
2021-11-27T00:24:02,410298305642242
2021-11-27T00:34:03,410298305642242
2021-11-27T00:44:04,410298305642242
2021-11-27T00:54:04,410298305642242
2021-11-27T01:04:05,410298305642242
2021-11-27T01:14:05,410298305642242
2021-11-27T01:24:06,410298305642242
2021-11-27T01:34:06,410298305642242
2021-11-27T01:44:07,410298305642242
2021-11-27T01:54:07,410298305642242
2021-11-27T02:04:08,410298305642242
2021-11-27T02:14:08,410298305642242
2021-11-27T02:24:09,410298305642242
2021-11-27T02:34:09,410298305642242
2021-11-27T02:44:10,410298305642242
2021-11-27T02:54:11,410298305642242
2021-11-27T03:04:11,410298305642242
2021-11-27T03:14:12,410298305642242
2021-11-27T03:24:12,410298305642242
2021-11-27T03:34:13,410298305642242
2021-11-27T03:44:13,410298305642242
2021-11-27T03:54:14,410298305642242
2021-11-27T04:04:14,410298305642242
2021-11-27T04:14:15,410298305642242
2021-11-27T04:24:15,410298305642242
2021-11-27T04:34:16,410298305642242
2021-11-27T04:44:16,410298305642242
2021-11-27T04:54:17,410298305642242
2021-11-27T05:04:19,410298305642242
2021-11-27T05:14:20,410298305642242
2021-11-27T05:24:22,410298305642242
2021-11-27T05:34:22,410298305642242
2021-11-27T05:44:23,410298305642242
2021-11-27T05:54:24,410298334642242
2021-11-27T06:04:24,410298334642242
2021-11-27T06:14:25,410298334642242
2021-11-27T06:24:25,410298334642242
2021-11-27T06:34:26,410298334642242
2021-11-27T06:44:26,410298334642242
2021-11-27T06:54:27,410298334642242
2021-11-27T07:04:27,410298335642242
2021-11-27T07:14:28,410298335642242
2021-11-27T07:24:28,410298335642242
2021-11-27T07:34:29,410298335642242
2021-11-27T07:44:30,410298335642242
2021-11-27T07:54:30,410298335642242
2021-11-27T08:04:31,410298335642242
2021-11-27T08:14:31,410298335642242
2021-11-27T08:24:32,410298335642242
2021-11-27T08:34:32,410298335642242
2021-11-27T08:44:33,410298335642242
2021-11-27T08:54:33,410298336642242
2021-11-27T09:04:34,410298336642242
2021-11-27T09:14:35,410298336642242
2021-11-27T09:24:35,410298336642242
2021-11-27T09:34:36,410298336642242
2021-11-27T09:44:36,410298338525135
2021-11-27T09:54:37,410298338525135
2021-11-27T10:04:37,410298338525135
2021-11-27T10:14:38,410298338525135
2021-11-27T10:24:39,410298340408027
2021-11-27T10:34:39,410298340408027
2021-11-27T10:44:40,410298340408027
2021-11-27T10:54:40,410298340408027
2021-11-27T11:04:41,410298340408027
2021-11-27T11:14:41,410298340408027
2021-11-27T11:24:42,410298340408027
2021-11-27T11:34:42,410298340408027
2021-11-27T11:44:43,410298340408027
2021-11-27T11:54:44,410298390420670
2021-11-27T12:04:44,410298390420670
2021-11-27T12:14:45,410298390420670
2021-11-27T12:24:45,410298390420670
2021-11-27T12:34:46,410298391230722
2021-11-27T12:44:47,410298391230722
2021-11-27T12:54:47,410298391230722
2021-11-27T13:04:48,410298391230723
2021-11-27T13:14:48,410298391230723
2021-11-27T13:24:49,410298391230723
2021-11-27T13:34:49,410298391230723
2021-11-27T13:44:50,410298391230723
2021-11-27T13:54:50,410298391230723
2021-11-27T14:04:51,410298391230723
2021-11-27T14:14:52,410298391230723
2021-11-27T14:24:52,410298391230723
2021-11-27T14:34:53,410298391230723
2021-11-27T14:44:53,410298391230723
2021-11-27T14:54:54,410298391230723
2021-11-27T15:04:54,410298391230723
2021-11-27T15:14:55,410298391230723
2021-11-27T15:24:55,410298391230723
2021-11-27T15:34:56,410298391230723
2021-11-27T15:44:57,410298391230723
2021-11-27T15:54:57,410298391230723
2021-11-27T16:04:58,410298391230723
2021-11-27T16:14:58,410298391230723
2021-11-27T16:24:59,410298391230723
2021-11-27T16:34:59,410298391230723
2021-11-27T16:45:00,410298391230723
2021-11-27T16:55:00,410298391230723
2021-11-27T17:05:01,410298391230723
2021-11-27T17:15:01,410298391230723
2021-11-27T17:25:02,410298391230723
2021-11-27T17:35:03,410298391230723
2021-11-27T17:45:03,410298391230723
2021-11-27T17:55:04,410298391230723
2021-11-27T18:05:05,410298391230723
2021-11-27T18:15:05,410298391230723
2021-11-27T18:25:06,410298391230723
2021-11-27T18:35:06,410298391230723
2021-11-27T18:45:07,410298391230723
2021-11-27T18:55:08,410298391230723
2021-11-27T19:05:08,410298391230723
2021-11-27T19:15:09,410298391230723
2021-11-27T19:25:09,410298391230723
2021-11-27T19:35:10,410298391230723
2021-11-27T19:45:11,410298391230723
2021-11-27T19:55:11,410298391230723
2021-11-27T20:05:12,410298391230723
2021-11-27T20:15:12,410298391230723
2021-11-27T20:25:13,410298391230723
2021-11-27T20:35:13,410298391230723
2021-11-27T20:45:14,410298391230723
2021-11-27T20:55:15,410298391230723
2021-11-27T21:05:15,410298391230723
2021-11-27T21:15:16,410298391230723
2021-11-27T21:25:16,410298391230723
2021-11-27T21:35:17,410298391230723
2021-11-27T21:45:17,410298391230723
2021-11-27T21:55:18,410298391230723
2021-11-27T22:05:19,410298391230723
2021-11-27T22:15:19,410298391230723
2021-11-27T22:25:20,410298391230723
2021-11-27T22:35:20,410298391230723
2021-11-27T22:45:21,410298391230723
2021-11-27T22:55:21,410298391230723
2021-11-27T23:05:22,410298391230723
2021-11-27T23:15:22,410298391230723
2021-11-27T23:25:23,410298391230723
2021-11-27T23:35:24,410298391230723
2021-11-27T23:45:24,410298391230723
2021-11-27T23:55:25,410298391230723
