Date-Time,Price,High,Low,Volume
2021-11-17T00:06:37,410297804221885
2021-11-17T00:16:38,410297804221885
2021-11-17T00:26:38,410297804221885
2021-11-17T00:36:39,410297804221885
2021-11-17T00:46:39,410297804221885
2021-11-17T00:56:40,410297804221885
2021-11-17T01:06:40,410297804221885
2021-11-17T01:16:41,410297806104778
2021-11-17T01:26:41,410297807310128
2021-11-17T01:36:42,410297807310128
2021-11-17T01:46:43,410297807310128
2021-11-17T01:56:43,410297807310128
2021-11-17T02:06:44,410297807310128
2021-11-17T02:16:45,410297807310128
2021-11-17T02:26:45,410297807310128
2021-11-17T02:36:46,410297807310128
2021-11-17T02:46:46,410297807310128
2021-11-17T02:56:47,410297807310128
2021-11-17T03:06:47,410297807310128
2021-11-17T03:16:48,410297807310128
2021-11-17T03:26:48,410297807310128
2021-11-17T03:36:49,410297807310128
2021-11-17T03:46:49,410297807310128
2021-11-17T03:56:50,410297807310128
2021-11-17T04:06:50,410297807310128
2021-11-17T04:16:51,410297807310128
2021-11-17T04:26:52,410297807310128
2021-11-17T04:36:52,410297807310128
2021-11-17T04:46:53,410297807310128
2021-11-17T04:56:53,410297807310128
2021-11-17T05:06:54,410297807310128
2021-11-17T05:16:54,410297807310128
2021-11-17T05:26:55,410297807310128
