Date-Time,Price,High,Low,Volume
2021-11-13T00:09:00,410297300893036
2021-11-13T00:19:01,410297300893036
2021-11-13T00:29:01,410297300893036
2021-11-13T00:39:02,410297300893036
2021-11-13T00:49:03,410297300893036
2021-11-13T00:59:03,410297300893036
2021-11-13T01:09:04,410297300893036
2021-11-13T01:19:04,410297300893036
2021-11-13T01:29:05,410297300893036
2021-11-13T01:39:05,410297300893036
2021-11-13T01:49:06,410297300893036
2021-11-13T01:59:06,410297300893036
2021-11-13T02:09:07,410297300893036
2021-11-13T02:19:07,410297300893036
2021-11-13T02:29:08,410297300893036
2021-11-13T02:39:09,410297300893036
2021-11-13T02:49:09,410297300893036
2021-11-13T02:59:10,410297300893036
2021-11-13T03:09:10,410297300893036
2021-11-13T03:19:11,410297300893036
2021-11-13T03:29:11,410297300893036
2021-11-13T03:39:12,410297300893036
