Date-Time,Burned
2021-12-06T00:08:49,410298530505304
2021-12-06T00:18:49,410298530505304
2021-12-06T00:28:50,410298530505304
2021-12-06T00:38:50,410298530505304
2021-12-06T00:48:51,410298530505304
2021-12-06T00:58:51,410298530505304
2021-12-06T01:08:52,410298530505304
2021-12-06T01:18:53,410298530505304
2021-12-06T01:28:53,410298530505304
2021-12-06T01:38:54,410298530505304
2021-12-06T01:48:54,410298530505304
2021-12-06T01:58:54,410298530505304
2021-12-06T02:08:57,410298530505304
2021-12-06T02:18:57,410298530505304
2021-12-06T02:28:58,410298530505304
2021-12-06T02:38:58,410298530505304
2021-12-06T02:48:59,410298562905304
2021-12-06T02:59:00,410298562905304
2021-12-06T03:09:00,410298562905304
2021-12-06T03:19:00,410298562905304
2021-12-06T03:29:01,410298562905304
2021-12-06T03:39:02,410298562905304
2021-12-06T03:49:02,410298562905304
2021-12-06T03:59:02,410298562905304
2021-12-06T04:20:58,410298562905304
2021-12-06T04:30:58,410298562905304
2021-12-06T04:40:59,410298562905304
2021-12-06T04:50:59,410298562905304
2021-12-06T05:01:00,410298562905304
2021-12-06T05:11:01,410298562905304
2021-12-06T05:21:01,410298562905304
2021-12-06T05:31:02,410298562905304
2021-12-06T05:41:02,410298562905304
2021-12-06T05:51:03,410298562905304
2021-12-06T06:01:03,410298562905304
2021-12-06T06:11:04,410298562905304
2021-12-06T06:21:04,410298562905304
2021-12-06T06:31:05,410298562905304
2021-12-06T06:41:06,410298562905304
2021-12-06T06:51:06,410298562905304
2021-12-06T07:01:07,410298562905304
2021-12-06T07:11:07,410298562905304
2021-12-06T07:21:08,410298562905304
2021-12-06T07:31:08,
2021-12-06T07:41:09,
2021-12-06T07:51:10,410298562905304
2021-12-06T08:01:10,410298562905304
2021-12-06T08:11:11,410298562905304
2021-12-06T08:21:11,410298562905304
2021-12-06T08:31:12,410298562905304
2021-12-06T08:41:13,410298562905304
2021-12-06T08:51:13,410298562905304
2021-12-06T09:01:14,410298562905304
2021-12-06T09:11:14,410298564788196
2021-12-06T09:21:15,410298564788196
2021-12-06T09:31:16,410298564788196
2021-12-06T09:41:16,410298564788196
2021-12-06T09:51:17,410298564788196
2021-12-06T10:01:18,410298564788196
2021-12-06T10:11:18,410298564788196
2021-12-06T10:21:19,410298564788196
2021-12-06T10:31:19,410298564788196
2021-12-06T10:41:20,410298564788196
2021-12-06T10:51:21,410298564788196
2021-12-06T11:01:21,410298564788196
2021-12-06T11:11:22,410298564788196
2021-12-06T11:21:23,410298564788196
2021-12-06T11:31:23,410298564788196
2021-12-06T11:41:24,410298564788196
2021-12-06T11:51:24,410298564788196
2021-12-06T12:01:25,410298564788196
2021-12-06T12:11:25,410298564788196
2021-12-06T12:21:26,410298564788196
2021-12-06T12:31:26,410298564788196
2021-12-06T12:41:27,410298564788196
2021-12-06T12:51:28,410298564788196
2021-12-06T13:01:28,410298564788196
2021-12-06T13:11:29,410298564788196
2021-12-06T13:21:29,410298564788196
2021-12-06T13:31:30,410298564788196
2021-12-06T13:41:31,410298564788196
2021-12-06T13:51:31,410298564788196
2021-12-06T14:01:32,410298564788196
2021-12-06T14:11:32,410298564788196
2021-12-06T14:21:33,410298564788196
2021-12-06T14:31:34,410298564788196
2021-12-06T14:41:34,410298564788196
2021-12-06T14:51:35,410298564788196
2021-12-06T15:01:35,410298564788196
2021-12-06T15:11:36,410298564788196
2021-12-06T15:21:36,410298564788196
2021-12-06T15:31:37,410298564788196
2021-12-06T15:41:37,410298564788196
2021-12-06T15:51:38,410298564788196
2021-12-06T16:01:39,410298564788196
2021-12-06T16:11:39,410298564788196
2021-12-06T16:21:40,410298564788196
2021-12-06T16:31:40,410298564788196
2021-12-06T16:41:41,410298564788196
2021-12-06T16:51:41,410298564788196
2021-12-06T17:01:42,410298564788196
2021-12-06T17:11:42,410298564788196
2021-12-06T17:21:43,410298564788196
2021-12-06T17:31:44,410298564788196
2021-12-06T17:41:44,410298564788196
2021-12-06T17:51:45,410298564788196
2021-12-06T18:01:45,410298564788196
2021-12-06T18:11:46,410298564788196
2021-12-06T18:21:46,410298564788196
2021-12-06T18:31:47,410298564788196
2021-12-06T18:41:48,410298564788196
2021-12-06T18:51:48,410298564788196
2021-12-06T19:01:49,410298564788196
2021-12-06T19:11:49,410298564788196
2021-12-06T19:21:50,410298564788196
2021-12-06T19:31:50,410298564788196
2021-12-06T19:41:51,410298564788196
2021-12-06T19:51:52,410298564788196
2021-12-06T20:01:52,410298564788196
2021-12-06T20:11:53,410298564788196
2021-12-06T20:21:54,410298564788196
2021-12-06T20:31:54,410298564788196
2021-12-06T20:41:56,410298564788196
2021-12-06T20:51:57,410298564788196
2021-12-06T21:01:57,410298564788196
2021-12-06T21:11:58,410298564788196
2021-12-06T21:21:58,410298564788196
2021-12-06T21:31:59,410298564788196
2021-12-06T21:41:59,410298564788196
2021-12-06T21:52:00,410298564788196
2021-12-06T22:02:00,410298564788196
