Date-Time,Price,High,Low,Volume
2021-11-08T19:11:32,1162.94,1197.00,1133.00,33445715
2021-11-08T19:12:39,1162.94,1197.00,1133.00,33445715
2021-11-08T19:19:03,1162.94,1197.00,1133.00,33445715
2021-11-08T19:20:16,1162.94,1197.00,1133.00,33445715
2021-11-08T22:41:03,1162.94,1197.00,1133.00,33445715
2021-11-08T22:53:24,1162.94,1197.00,1133.00,33445715
2021-11-08T22:54:07,1162.94,1197.00,1133.00,33445715
2021-11-08T23:04:15,1162.94,1197.00,1133.00,33445715
2021-11-08T23:14:21,1162.94,1197.00,1133.00,33445715
2021-11-08T23:24:28,1162.94,1197.00,1133.00,33445715
2021-11-08T23:34:36,1162.94,1197.00,1133.00,33445715
2021-11-08T23:44:44,1162.94,1197.00,1133.00,33445715
2021-11-08T23:54:51,1162.94,1197.00,1133.00,33445715
2021-11-09T00:04:59,1162.94,1197.00,1133.00,33445715
2021-11-09T00:15:06,1162.94,1197.00,1133.00,33445715
2021-11-09T00:25:13,1162.94,1197.00,1133.00,33445715
2021-11-09T00:35:22,1162.94,1197.00,1133.00,33445715
2021-11-09T00:45:29,1162.94,1197.00,1133.00,33445715
2021-11-09T00:55:36,1162.94,1197.00,1133.00,33445715
2021-11-09T01:05:44,1162.94,1197.00,1133.00,33445715
2021-11-09T01:15:51,1162.94,1197.00,1133.00,33445715
2021-11-09T01:25:57,1162.94,1197.00,1133.00,33445715
2021-11-09T01:36:05,1162.94,1197.00,1133.00,33445715
2021-11-09T01:46:12,1162.94,1197.00,1133.00,33445715
2021-11-09T01:56:19,1162.94,1197.00,1133.00,33445715
2021-11-09T02:06:27,1162.94,1197.00,1133.00,33445715
2021-11-09T02:16:34,1162.94,1197.00,1133.00,33445715
2021-11-09T02:26:40,1162.94,1197.00,1133.00,33445715
2021-11-09T02:36:48,1162.94,1197.00,1133.00,33445715
2021-11-09T02:46:55,1162.94,1197.00,1133.00,33445715
2021-11-09T02:57:02,1162.94,1197.00,1133.00,33445715
2021-11-09T03:07:09,1162.94,1197.00,1133.00,33445715
2021-11-09T03:17:17,1162.94,1197.00,1133.00,33445715
2021-11-09T03:27:24,1162.94,1197.00,1133.00,33445715
2021-11-09T03:37:31,1162.94,1197.00,1133.00,33445715
2021-11-09T03:47:38,1162.94,1197.00,1133.00,33445715
2021-11-09T03:57:45,1162.94,1197.00,1133.00,33445715
2021-11-09T04:07:53,1162.94,1197.00,1133.00,33445715
2021-11-09T04:18:01,1162.94,1197.00,1133.00,33445715
2021-11-09T04:28:09,1162.94,1197.00,1133.00,33445715
2021-11-09T04:38:16,1162.94,1197.00,1133.00,33445715
2021-11-09T04:48:23,1162.94,1197.00,1133.00,33445715
2021-11-09T04:58:30,1162.94,1197.00,1133.00,33445715
