Date-Time,Price,High,Low,Volume
2021-12-27T00:02:55,6.29,6.39,6.15,n/a
2021-12-27T00:07:55,6.29,6.39,6.15,n/a
2021-12-27T00:12:56,6.29,6.39,6.15,n/a
2021-12-27T00:17:57,6.29,6.39,6.15,n/a
2021-12-27T00:22:58,6.29,6.39,6.15,n/a
2021-12-27T00:27:59,6.29,6.39,6.15,n/a
2021-12-27T00:32:59,6.29,6.39,6.15,n/a
2021-12-27T00:38:00,6.29,6.39,6.15,n/a
2021-12-27T00:43:01,6.29,6.39,6.15,n/a
2021-12-27T00:48:02,6.29,6.39,6.15,n/a
2021-12-27T00:53:03,6.29,6.39,6.15,n/a
2021-12-27T00:58:04,6.29,6.39,6.15,n/a
2021-12-27T01:03:05,6.29,6.39,6.15,n/a
2021-12-27T01:08:06,6.29,6.39,6.15,n/a
2021-12-27T01:13:07,6.29,6.39,6.15,n/a
2021-12-27T01:18:07,6.29,6.39,6.15,n/a
2021-12-27T01:23:09,6.29,6.39,6.15,n/a
2021-12-27T01:28:09,6.29,6.39,6.15,n/a
2021-12-27T01:33:10,6.29,6.39,6.15,n/a
2021-12-27T01:38:11,6.29,6.39,6.15,n/a
2021-12-27T01:43:12,6.29,6.39,6.15,n/a
2021-12-27T01:48:13,6.29,6.39,6.15,n/a
2021-12-27T01:53:13,6.29,6.39,6.15,n/a
2021-12-27T01:58:14,6.29,6.39,6.15,n/a
2021-12-27T02:03:15,6.29,6.39,6.15,n/a
2021-12-27T02:08:16,6.29,6.39,6.15,n/a
2021-12-27T02:13:17,6.29,6.39,6.15,n/a
2021-12-27T02:18:17,6.29,6.39,6.15,n/a
2021-12-27T02:23:18,6.29,6.39,6.15,n/a
2021-12-27T02:28:19,6.29,6.39,6.15,n/a
2021-12-27T02:33:20,6.29,6.39,6.15,n/a
2021-12-27T02:38:21,6.29,6.39,6.15,n/a
2021-12-27T02:43:22,6.29,6.39,6.15,n/a
2021-12-27T02:48:22,6.29,6.39,6.15,n/a
2021-12-27T02:53:23,6.29,6.39,6.15,n/a
2021-12-27T02:58:24,6.29,6.39,6.15,n/a
2021-12-27T03:03:25,6.29,6.39,6.15,n/a
