Date-Time,Price,High,Low,Volume
2021-11-15T00:01:40,410297354686981
2021-11-15T00:11:40,410297354686981
2021-11-15T00:21:41,410297354686981
2021-11-15T00:31:42,410297354686981
2021-11-15T00:41:42,410297362096183
2021-11-15T00:51:43,410297362096183
2021-11-15T01:01:43,410297362096183
2021-11-15T01:11:44,410297362096183
2021-11-15T01:21:45,410297362096183
2021-11-15T01:31:45,410297362096183
2021-11-15T01:41:46,410297362096183
2021-11-15T01:51:46,410297362096183
2021-11-15T02:01:47,410297362285398
2021-11-15T02:11:47,410297362285398
2021-11-15T02:21:48,410297362285398
2021-11-15T02:31:49,410297362285398
2021-11-15T02:41:49,410297362285398
2021-11-15T02:51:50,410297362285398
2021-11-15T03:01:50,410297362285398
2021-11-15T03:11:51,410297362285398
2021-11-15T03:21:51,410297362285398
2021-11-15T03:31:52,410297362285398
2021-11-15T03:41:53,410297362285398
2021-11-15T03:51:53,410297362285398
2021-11-15T04:01:54,410297362285398
2021-11-15T04:11:55,410297362285398
2021-11-15T04:21:55,410297362285398
2021-11-15T04:31:56,410297362285398
2021-11-15T04:41:56,410297362378421
2021-11-15T04:51:57,410297362838474
2021-11-15T05:01:57,410297363838474
2021-11-15T05:11:58,410297363838474
2021-11-15T05:21:58,410297363838474
2021-11-15T05:31:59,410297363838474
2021-11-15T05:41:59,410297363838474
2021-11-15T05:52:00,410297363838474
2021-11-15T06:02:00,410297363838474
2021-11-15T06:12:01,410297363838474
2021-11-15T06:22:02,410297363838474
2021-11-15T06:32:02,410297363838474
2021-11-15T06:42:03,410297363838474
2021-11-15T06:52:04,410297363838474
2021-11-15T07:02:04,410297363838474
2021-11-15T07:12:05,410297363838474
2021-11-15T07:22:05,410297363838474
2021-11-15T07:32:06,410297363838474
2021-11-15T07:42:06,410297363838474
2021-11-15T07:52:07,410297363838474
2021-11-15T08:02:07,410297363838474
2021-11-15T08:12:08,410297363838474
2021-11-15T08:22:08,410297363838474
2021-11-15T08:32:09,410297363950310
2021-11-15T08:42:09,410297363950310
2021-11-15T08:52:10,410297363950310
2021-11-15T09:02:11,410297363950310
2021-11-15T09:12:11,410297363950310
2021-11-15T09:22:12,410297363950310
2021-11-15T09:32:12,410297363950310
2021-11-15T09:42:13,410297363950310
2021-11-15T09:52:13,410297363950310
2021-11-15T10:02:14,410297363950310
2021-11-15T10:12:15,410297363950310
2021-11-15T10:22:15,410297363950310
2021-11-15T10:32:16,410297363950310
2021-11-15T10:42:16,410297373950311
2021-11-15T10:52:17,410297373950311
2021-11-15T11:02:18,410297373950311
2021-11-15T11:12:18,410297373950311
2021-11-15T11:22:19,410297373950311
2021-11-15T11:32:19,410297373950311
2021-11-15T11:42:20,410297373950311
2021-11-15T11:52:20,410297373950311
2021-11-15T12:02:21,410297373950311
2021-11-15T12:12:21,410297373950311
2021-11-15T12:22:22,410297373950311
2021-11-15T12:32:22,410297373950311
2021-11-15T12:42:23,410297373950311
2021-11-15T12:52:23,410297373950311
2021-11-15T13:02:24,410297373950311
2021-11-15T13:12:24,410297373950311
2021-11-15T13:22:25,410297373950311
2021-11-15T13:32:25,410297373950311
2021-11-15T13:42:26,410297373950311
2021-11-15T13:52:27,410297373950311
2021-11-15T14:02:27,410297373950311
2021-11-15T14:12:28,410297375833204
2021-11-15T14:22:28,410297375833204
2021-11-15T14:32:29,410297375833204
2021-11-15T14:54:44,410297375833204
2021-11-15T15:04:44,410297375833204
2021-11-15T15:14:45,410297375833204
2021-11-15T15:24:46,410297375833204
2021-11-15T15:34:46,410297375833204
2021-11-15T15:44:47,410297375833204
2021-11-15T15:54:47,410297375833204
2021-11-15T16:04:49,410297375833204
2021-11-15T16:14:50,410297375833204
