Date-Time,Price,Market Cap,Volume,Circulating Supply
2021-11-12T00:03:46,410297211606370
2021-11-12T00:13:54,410297215310971
2021-11-12T00:24:03,410297215310971
2021-11-12T00:34:11,410297219015572
2021-11-12T00:44:19,410297219015572
2021-11-12T00:54:27,410297219015572
2021-11-12T01:04:35,410297219015572
2021-11-12T01:31:23,410297219015572
2021-11-12T01:36:04,410297219015572
2021-11-12T01:46:57,410297219015572
2021-11-12T02:06:22,410297219015572
2021-11-12T02:17:42,410297219015572
2021-11-12T02:19:53,410297219015572
2021-11-12T02:21:16,410297219015572
2021-11-12T02:31:16,410297219015572
2021-11-12T02:41:17,410297219015572
2021-11-12T02:51:19,410297219015572
2021-11-12T03:01:19,410297219015572
2021-11-12T03:11:20,410297219015572
2021-11-12T03:21:20,410297219015572
2021-11-12T03:27:52,410297219015572
2021-11-12T03:37:53,410297219015572
2021-11-12T03:47:53,410297219015572
2021-11-12T03:57:54,410297219015572
2021-11-12T04:07:54,410297219015572
2021-11-12T04:17:55,410297219015572
2021-11-12T04:27:55,410297219015572
2021-11-12T04:37:56,410297219015572
2021-11-12T04:47:56,410297219015572
2021-11-12T04:57:57,410297219015572
2021-11-12T05:07:57,410297219015572
2021-11-12T05:17:58,410297219015572
2021-11-12T05:27:59,410297219015572
2021-11-12T05:37:59,410297219015572
2021-11-12T05:48:00,410297219015572
2021-11-12T05:58:00,410297219729332
2021-11-12T06:08:01,410297219729332
2021-11-12T06:18:02,410297219729332
2021-11-12T06:28:02,410297219729332
2021-11-12T06:38:03,410297219729332
2021-11-12T06:48:03,410297219729332
2021-11-12T06:58:04,410297219729332
2021-11-12T07:08:04,410297219729332
2021-11-12T07:18:05,410297219729332
2021-11-12T07:28:05,410297219729332
2021-11-12T07:38:06,410297219729332
2021-11-12T07:48:06,410297219729332
2021-11-12T07:58:07,410297219729332
2021-11-12T08:08:08,410297219945794
2021-11-12T08:18:08,410297219945794
2021-11-12T08:28:09,410297219945794
2021-11-12T08:38:09,410297219945794
2021-11-12T08:48:10,410297263285793
2021-11-12T08:58:10,410297263285793
2021-11-12T09:08:11,410297263285793
2021-11-12T09:18:11,410297263285793
2021-11-12T09:28:12,410297263285793
2021-11-12T09:38:12,410297263285793
2021-11-12T09:48:13,410297263285793
2021-11-12T09:58:14,410297263285793
2021-11-12T10:08:14,410297264285793
2021-11-12T10:18:15,410297264285793
2021-11-12T10:28:15,410297264285793
2021-11-12T10:38:16,410297264285793
2021-11-12T10:48:16,410297264285793
2021-11-12T10:58:17,410297264285793
2021-11-12T11:08:18,410297264285793
2021-11-12T11:18:18,410297264285793
2021-11-12T11:28:19,410297264285793
2021-11-12T11:38:20,410297264285793
2021-11-12T11:48:20,410297264285793
2021-11-12T11:58:21,410297264285793
2021-11-12T12:08:21,410297264285793
2021-11-12T12:18:22,410297265085793
2021-11-12T12:28:22,410297265085793
2021-11-12T12:38:23,410297265085793
2021-11-12T12:48:23,410297265085793
2021-11-12T12:58:24,410297265085793
2021-11-12T13:08:24,410297265085793
2021-11-12T13:18:25,410297265085793
2021-11-12T13:28:25,410297265085793
2021-11-12T13:38:26,410297265085793
2021-11-12T13:48:26,410297265085793
2021-11-12T13:58:27,410297265085793
2021-11-12T14:08:27,410297265085793
2021-11-12T14:18:28,410297265085793
2021-11-12T14:28:29,410297265085793
2021-11-12T14:38:29,410297265085793
2021-11-12T14:48:30,410297265085793
2021-11-12T14:58:30,410297265085793
2021-11-12T15:08:31,410297265085793
2021-11-12T15:18:32,410297265085793
2021-11-12T15:28:32,410297265085793
2021-11-12T15:38:33,410297265085793
2021-11-12T15:48:33,410297265085793
2021-11-12T15:58:34,410297265085793
2021-11-12T16:08:35,410297265085793
2021-11-12T16:18:35,410297269085793
2021-11-12T16:28:36,410297269085793
2021-11-12T16:38:36,410297269085793
2021-11-12T16:48:37,410297269085793
2021-11-12T16:58:37,410297269085793
2021-11-12T17:08:38,410297269085793
2021-11-12T17:18:38,410297269085793
2021-11-12T17:28:39,410297269085793
2021-11-12T17:38:39,410297269085793
2021-11-12T17:48:40,410297269085793
2021-11-12T17:58:40,410297269085793
2021-11-12T18:08:41,410297269285793
2021-11-12T18:18:42,410297269285793
