Date-Time,Price,High,Low,Volume
2021-11-21T00:00:43,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:05:44,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:10:45,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:15:46,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:20:46,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:25:47,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:30:48,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:35:49,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:40:50,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:45:51,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:50:52,1137.06,1138.7199,1092.70,21642258
2021-11-21T00:55:52,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:00:53,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:05:54,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:10:55,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:15:56,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:20:57,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:25:58,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:30:59,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:35:59,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:41:00,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:46:01,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:51:02,1137.06,1138.7199,1092.70,21642258
2021-11-21T01:56:03,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:01:03,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:06:04,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:11:05,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:16:06,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:21:06,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:26:07,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:31:08,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:36:09,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:41:10,1137.06,1138.7199,1092.70,21642258
2021-11-21T02:46:10,1137.06,1138.7199,1092.70,21642258
